TradeId,CounterParty,Price,TradeDate,Quantity,EntryDate,Notes,BuySell,TrancheId,BookName,Active
5119,Fadeo,69.17,6/15/01,80208.49,1/10/10,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,Buy,2663746,Kevin,TRUE
5120,Wordware,3.2,12/11/10,10099.42,5/18/10,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,Sell,1516188,London,TRUE
5121,Edgeblab,44.99,8/25/09,48493.11,6/1/01,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,Buy,932078,Par,TRUE
5122,Yakitri,56.1,11/14/06,32848.24,5/15/08,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,Buy,2148440,Ajay,FALSE
5123,Flashpoint,12.63,10/31/04,78233.6,11/1/10,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,Sell,845165,Kevin,FALSE
5124,Meetz,78.5,1/10/08,20173.32,5/23/05,nunc commodo placerat praesent blandit nam nulla integer pede justo,Sell,2827099,Homer,FALSE
5125,Rhycero,99.57,9/15/05,52200.9,1/1/02,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,Buy,470713,London,FALSE
5126,Aibox,24.63,3/9/13,61716.72,2/11/04,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,Buy,2273066,London,TRUE
5127,Bluejam,56.27,6/8/02,56632.4,4/27/11,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,Buy,4470446,Ajay,TRUE
5128,Kazu,2.43,5/14/02,73407.85,3/6/13,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,Sell,3032447,Par,TRUE
5129,Oodoo,99.99,2/15/08,24948.21,6/29/11,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,Buy,3412366,Homer,FALSE
5130,Wordtune,22.36,9/23/01,90168.93,2/28/05,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,Sell,4058766,Par,FALSE
5131,Trilith,70,11/8/01,78662.56,3/23/13,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,Sell,317772,Distressed,FALSE
5132,Tambee,87.92,5/27/01,75670.95,10/31/10,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,Sell,309085,Kevin,FALSE
5133,Quimba,24.08,3/20/07,51659.08,3/27/01,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,Sell,4747437,Homer,TRUE
5134,Leenti,95.98,8/9/02,54339.04,12/29/04,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,Buy,2993016,London,FALSE
5135,Zava,80.97,10/15/00,65275.32,3/4/04,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,Buy,2653631,London,TRUE
5136,Eazzy,48.3,6/25/09,67068.43,12/10/07,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,Sell,3961525,Par,TRUE
5137,Skivee,24.53,11/12/00,69590.84,9/17/08,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,Buy,4963909,Homer,FALSE
5138,Trilith,46.62,6/12/02,33106.25,11/22/12,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,Buy,1032367,London,FALSE
5139,Browsebug,87.88,11/8/02,95935.99,1/13/01,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,Sell,3409960,London,TRUE
5140,Devbug,14.44,1/24/02,26116.55,3/24/04,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,Sell,4257931,Distressed,FALSE
5141,Wordtune,53.27,2/5/08,85047.95,5/14/01,sem duis aliquam convallis nunc proin at turpis a pede,Sell,3584351,Homer,FALSE
5142,Omba,78.74,4/2/10,44178.41,6/14/02,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,Sell,1970362,Kevin,FALSE
5143,Pixonyx,29.02,3/7/01,76110.76,1/28/07,tortor sollicitudin mi sit amet lobortis sapien sapien non mi,Buy,2144969,Kevin,FALSE
5144,Rhynyx,28.75,7/19/06,34551.96,2/3/05,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,Buy,2820484,London,TRUE
5145,Skyvu,60.32,11/26/10,81734.59,12/12/07,justo in hac habitasse platea dictumst etiam faucibus cursus urna,Buy,3197110,Homer,FALSE
5146,Photolist,29.87,1/27/04,78420.33,9/30/04,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,Buy,4441281,Distressed,FALSE
5147,Demizz,34.93,5/28/06,91356.61,4/23/06,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,Sell,518552,Homer,TRUE
5148,Skippad,93.86,9/15/11,38853.61,5/1/04,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,Buy,2676366,Ajay,FALSE
5149,Leenti,8.8,10/19/09,67636.02,12/16/00,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,Sell,4244737,Distressed,FALSE
5150,Gabcube,66.3,7/7/12,26363.33,10/30/10,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,Buy,1033213,London,FALSE
5151,Katz,86.68,3/9/03,75072.66,6/18/05,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,Sell,183781,Distressed,TRUE
5152,Flipopia,34.58,9/14/06,18449.39,6/6/03,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,Buy,3045471,Homer,TRUE
5153,Gabvine,64.08,5/23/05,63194.9,7/29/10,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,Buy,1192115,Kevin,TRUE
5154,Skimia,81.96,11/18/04,43675.72,6/3/08,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,Buy,3878762,Distressed,FALSE
5155,Kare,35.24,7/10/02,70278.72,9/2/10,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,Sell,4157617,Kevin,FALSE
5156,Livetube,28.32,2/15/12,79857.55,5/7/08,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,Buy,1364642,Ajay,TRUE
5157,Zoombox,83.46,7/22/06,89558.52,10/17/06,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,Sell,1603492,London,FALSE
5158,Trupe,98.33,4/19/08,75493.19,1/9/09,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,Buy,416500,Ajay,TRUE
5159,Dynava,85.86,5/13/02,69214.82,3/23/13,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,Sell,341946,Distressed,FALSE
5160,Skinte,64.73,6/16/08,91953.16,8/10/10,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Buy,3151660,Ajay,TRUE
5161,Devify,15.16,10/5/11,77544.18,7/15/00,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Sell,403090,Par,TRUE
5162,Teklist,61.75,9/5/02,36878.86,3/29/10,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,Buy,2357681,Kevin,FALSE
5163,Kanoodle,8.12,9/13/10,26112.57,12/19/02,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,Sell,4433643,Par,FALSE
5164,Oyope,40.42,6/20/12,72945.29,2/2/04,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,Buy,1521734,London,TRUE
5165,Jazzy,77.17,3/11/02,54372.97,11/18/10,tortor quis turpis sed ante vivamus tortor duis mattis egestas,Sell,4909315,Ajay,TRUE
5166,Kwilith,67.89,12/4/03,27841.7,5/4/03,amet eleifend pede libero quis orci nullam molestie nibh in lectus,Sell,4512832,Par,FALSE
5167,Voomm,2.12,10/15/00,91234.33,11/20/05,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,Sell,281512,Homer,FALSE
5168,Wikizz,9.56,9/4/06,67166.79,1/20/12,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,Buy,1858282,Homer,FALSE
5169,Kanoodle,7.54,9/10/04,31516.08,6/9/06,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,Sell,1846284,London,FALSE
5170,Yabox,4.08,9/25/12,97831.63,3/12/03,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,Sell,2904316,Par,TRUE
5171,Meevee,32.58,8/12/02,58487.58,1/25/09,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,Buy,2430320,Homer,TRUE
5172,Skivee,14.11,9/30/04,59760.7,4/12/05,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,Sell,1484463,Kevin,TRUE
5173,BlogXS,24.36,4/16/02,88978.73,10/22/00,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,Buy,3241693,Kevin,FALSE
5174,Edgeblab,54.09,2/10/06,45401.41,9/24/02,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,Buy,4946282,London,TRUE
5175,Vimbo,90.41,3/8/06,28571.31,5/19/10,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,Buy,1031807,Homer,TRUE
5176,Youopia,69.99,6/29/11,26116.97,1/12/03,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,Sell,3923018,Ajay,FALSE
5177,Gigaclub,85.94,5/8/04,34226.34,5/19/06,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,Sell,465989,Distressed,TRUE
5178,Zoombox,65.32,2/6/11,74610.12,10/26/01,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,Sell,4760335,London,FALSE
5179,Linktype,7.74,1/10/10,65881.37,7/24/07,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,Sell,1253372,Kevin,FALSE
5180,Eidel,39.53,5/11/02,27414.42,2/3/04,sapien arcu sed augue aliquam erat volutpat in congue etiam,Buy,1949862,Par,TRUE
5181,Wikizz,16.13,9/25/11,58013.12,9/9/11,vel nisl duis ac nibh fusce lacus purus aliquet at,Sell,1362493,London,FALSE
5182,Dynabox,83.24,3/25/06,62981.53,7/22/11,purus phasellus in felis donec semper sapien a libero nam dui proin,Sell,1066850,London,FALSE
5183,Dabshots,7.97,8/17/10,90176.38,5/4/11,aliquet maecenas leo odio condimentum id luctus nec molestie sed,Buy,2552673,Ajay,FALSE
5184,Brainbox,41.18,8/6/12,57183.01,11/25/00,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,Buy,4337133,Kevin,TRUE
5185,Youfeed,2.68,12/29/12,18290.95,7/26/00,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,Sell,788724,Homer,FALSE
5186,Livetube,30.2,2/25/04,59493.29,10/8/06,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,Buy,3169438,Homer,TRUE
5187,Innojam,58.18,4/14/03,53769.63,7/12/00,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,Sell,4795474,Ajay,FALSE
5188,Yoveo,14.05,11/11/03,71001.89,6/11/07,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,Sell,1565719,Ajay,FALSE
5189,Skipstorm,23.74,12/30/04,55621.56,4/2/01,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,Buy,2653218,Kevin,FALSE
5190,Topiclounge,2.58,7/15/03,78577.19,10/9/03,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,Buy,1801028,Distressed,FALSE
5191,Skimia,11.6,12/19/02,38032.37,6/9/11,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,Sell,1533021,Distressed,FALSE
5192,Realfire,65.3,3/22/12,61625.53,5/26/09,pede ac diam cras pellentesque volutpat dui maecenas tristique est,Buy,1314209,Homer,FALSE
5193,Jayo,95.37,3/7/10,88963.15,7/12/05,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,Buy,4864542,London,TRUE
5194,Gigabox,17.66,11/22/01,41164.13,2/14/08,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,Buy,1025172,Distressed,TRUE
5195,Twitterworks,63.51,5/10/04,37248.83,10/27/07,mi sit amet lobortis sapien sapien non mi integer ac neque,Sell,1978007,Ajay,FALSE
5196,Kayveo,44.96,8/28/11,30453.09,6/20/07,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,Sell,4561532,Ajay,TRUE
5197,Brightdog,2.36,3/31/02,17239.97,8/18/01,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,Buy,3464288,Ajay,TRUE
5198,Zoonder,68.4,9/27/11,68355.14,12/6/00,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,Buy,2860951,Homer,FALSE
5199,Dabvine,49.46,4/29/09,45387.69,1/7/11,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,Sell,2307812,Distressed,TRUE
5200,Centimia,70.34,9/20/05,65419.99,9/10/03,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,Buy,4773209,Kevin,TRUE
5201,Eazzy,60.51,7/14/04,88049.46,1/15/06,consequat nulla nisl nunc nisl duis bibendum felis sed interdum,Buy,2545996,Distressed,FALSE
5202,Jabbertype,89.77,10/2/06,58175.19,6/5/09,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,Sell,4659629,Par,TRUE
5203,Zoomdog,88.62,5/25/12,61932.68,12/11/04,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,Buy,4528583,Kevin,TRUE
5204,Yoveo,60.84,10/10/02,11573.06,10/25/09,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,Sell,4397590,Ajay,TRUE
5205,Twimm,34.16,2/21/07,93774.51,10/28/00,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,Sell,3379038,London,FALSE
5206,Oozz,5.98,11/2/11,85295.14,5/8/10,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,Sell,2120630,London,FALSE
5207,Skaboo,78.73,7/4/04,27332.3,3/26/03,eu est congue elementum in hac habitasse platea dictumst morbi,Buy,809930,Kevin,FALSE
5208,Voonder,92.26,10/9/04,39195.46,4/26/07,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,Buy,2151359,Par,FALSE
5209,Mynte,36.89,1/6/05,46127.8,1/7/04,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Sell,194427,London,FALSE
5210,Brainlounge,38.16,5/27/11,64065.74,5/7/07,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,Sell,2477668,Distressed,FALSE
5211,Oyope,42.67,7/19/08,50024.47,6/6/10,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,Buy,678489,Kevin,TRUE
5212,Voomm,86.99,9/20/01,71587.58,10/1/11,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,Buy,3459106,Ajay,TRUE
5213,Trupe,97.39,11/18/06,28899.85,10/7/09,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,Buy,4741486,Kevin,FALSE
5214,Meeveo,87.81,8/4/05,85154.73,11/15/12,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,Buy,4318146,Distressed,TRUE
5215,Zoomdog,12.81,12/17/12,73789.59,7/26/08,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,Sell,3250173,London,TRUE
5216,Yamia,22.82,11/15/07,98306.97,7/16/06,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,Buy,935148,Homer,TRUE
5217,Minyx,83.6,8/5/06,90927.18,4/4/01,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,Sell,1159863,Distressed,TRUE
5218,Zoombeat,38.64,11/30/02,87337.01,3/1/11,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,Buy,2974850,Homer,TRUE
5219,Twiyo,89.94,6/7/07,92829.06,8/4/03,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,Buy,1031960,Distressed,TRUE
5220,Gabtype,82.51,1/6/01,14503.13,12/26/09,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,Sell,3629929,Ajay,FALSE
5221,Ozu,45.55,7/1/00,68767.53,1/21/09,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,Buy,1942547,Ajay,TRUE
5222,Mybuzz,17.75,9/19/03,70764.73,7/13/04,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,Buy,4198479,Ajay,FALSE
5223,Ainyx,2.53,1/10/07,40526.38,6/30/01,tellus in sagittis dui vel nisl duis ac nibh fusce lacus,Sell,3631069,Kevin,TRUE
5224,Yodo,76.57,11/12/04,12685.09,5/8/02,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,Sell,576479,Kevin,TRUE
5225,Photofeed,83.59,12/8/06,40306.6,7/6/12,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,Sell,4511919,Homer,FALSE
5226,Blognation,41.44,10/27/10,23364.73,5/8/03,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,Sell,4750358,London,TRUE
5227,Jaxbean,64.13,7/24/08,23945.51,5/18/12,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,Buy,4526116,Homer,FALSE
5228,Quatz,62.59,1/26/06,48908.66,7/7/03,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,Buy,4906296,Homer,TRUE
5229,Realbuzz,66.4,5/21/05,15810.33,11/17/01,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,Buy,1779830,Homer,FALSE
5230,Devcast,70.19,5/17/06,39595.37,7/27/01,felis ut at dolor quis odio consequat varius integer ac leo pellentesque,Buy,3685969,London,TRUE
5231,Shufflebeat,61.8,12/9/09,23674.07,11/27/02,feugiat non pretium quis lectus suspendisse potenti in eleifend quam,Sell,3778656,Distressed,FALSE
5232,Zoombeat,72.54,6/12/11,44398.39,8/17/04,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,Buy,336744,Distressed,FALSE
5233,Gigashots,22.48,9/13/12,94493.28,6/19/08,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,Sell,3429387,Par,FALSE
5234,Trilia,49.89,10/16/07,29011.16,5/28/10,sit amet nunc viverra dapibus nulla suscipit ligula in lacus,Sell,3999452,Ajay,TRUE
5235,Realblab,40.02,8/13/06,35242.43,5/26/10,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,Sell,4510398,Ajay,TRUE
5236,Dazzlesphere,94.71,8/9/01,76712.87,4/4/07,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,Buy,706551,London,FALSE
5237,Yodoo,4.43,3/27/11,21199.78,1/13/05,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Sell,852757,London,TRUE
5238,Jetpulse,47.17,2/15/01,95118.97,11/7/09,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,Buy,3668854,Kevin,TRUE
